Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Forest Hill,2/66 Mahoneys Rd,3,h,742000,S,hockingstuart,22.07.2017,15.Nis,3131,3,1,1,404,,,Whitehorse,-3.783.792,14.516.573,Eastern Metropolitan,4385
Forest Hill,19 Victor Cr,3,h,1011000,S,McGrath,22.07.2017,15.Nis,3131,3,1,1,590,114,1960,Whitehorse,-3.784.308,145.168,Eastern Metropolitan,4385
Frankston,10 Yuluma Ct,4,h,600500,S,Eview,22.07.2017,38,3199,4,2,2,580,,,Frankston,-3.813.805,14.516.668,South-Eastern Metropolitan,17055
Frankston South,18 Blaxland Av,3,h,665000,S,hockingstuart,22.07.2017,38,3199,3,1,1,642,,,Frankston,-3.816.762,14.513.545,South-Eastern Metropolitan,7566
Gladstone Park,124 Carrick Dr,3,h,645000,S,Barry,22.07.2017,12.Eyl,3043,3,1,1,556,,,Hume,-3.769.584,14.489.379,Western Metropolitan,3285
Gladstone Park,11 Leura Ct,3,h,627000,SP,Barry,22.07.2017,12.Eyl,3043,3,1,2,573,,,Hume,-3.769.148,14.489.873,Western Metropolitan,3285
Glen Iris,2/10 Osborne Av,2,u,580000,VB,hockingstuart,22.07.2017,7.Mar,3146,2,1,1,200,62,1970,Stonnington,-3.785.743,1.450.468,Southern Metropolitan,10412
Glen Iris,8/12 Osborne Av,2,u,519500,S,Marshall,22.07.2017,7.Mar,3146,2,1,1,1101,73,1970,Stonnington,-3.785.724,14.504.681,Southern Metropolitan,10412
Glen Waverley,2/51 Avonhurst Dr,2,u,656000,S,Harcourts,22.07.2017,16.Tem,3150,2,1,1,345,120,2012,Monash,-3.789.919,14.514.856,Eastern Metropolitan,15321
Glen Waverley,1/6 Kirstina Rd,2,u,730000,PI,Harcourts,22.07.2017,16.Tem,3150,2,1,1,235,,,Monash,-3.789.017,1.451.652,Eastern Metropolitan,15321
Glen Waverley,32 Maylands Cr,5,h,1182000,S,Ray,22.07.2017,16.Tem,3150,5,2,3,650,152,1975,Monash,-3.790.383,14.517.166,Eastern Metropolitan,15321
Glen Waverley,2/40 The Outlook,4,u,1500000,PI,Barry,22.07.2017,16.Tem,3150,4,2,2,248,,,Monash,-3.788.425,14.517.031,Eastern Metropolitan,15321
Glen Waverley,25 Walter St,3,h,1800000,S,Ray,22.07.2017,16.Tem,3150,3,1,1,729,,,Monash,-3.786.954,14.516.429,Eastern Metropolitan,15321
Glen Waverley,2 Wattletree Ct,5,h,1832000,S,Barry,22.07.2017,16.Tem,3150,5,2,2,803,,,Monash,-3.787.942,14.517.668,Eastern Metropolitan,15321
Glen Waverley,2/32 Wilson Rd,3,u,1000000,PI,McGrath,22.07.2017,16.Tem,3150,3,2,2,365,124,1996,Monash,-3.788.599,14.517.031,Eastern Metropolitan,15321
Glenroy,4/39 Clovelly Av,2,u,493000,S,Biggin,22.07.2017,11.Şub,3046,2,1,2,201,201,2000,Moreland,-3.770.691,14.490.934,Northern Metropolitan,8870
Glenroy,8 Granville St,3,h,940000,SP,Stockdale,22.07.2017,11.Şub,3046,3,2,5,627,173,1960,Moreland,-3.770.198,14.492.166,Northern Metropolitan,8870
Glenroy,3/42 Harold St,2,u,435000,S,Nelson,22.07.2017,11.Şub,3046,2,1,1,144,73,2010,Moreland,-3.770.628,14.492.379,Northern Metropolitan,8870
Greensborough,23 Bullanoo Ct,3,h,725000,S,Buckingham,22.07.2017,16.Oca,3088,3,2,2,672,,,Nillumbik,-3.768.989,14.510.698,Northern Metropolitan,8524
Greenvale,41A Simmington Cct,3,h,476500,SP,Brad,22.07.2017,20.Nis,3059,3,1,1,321,,,Hume,-3.763.995,14.489.022,Northern Metropolitan,4864
Hadfield,146 East St,4,h,741000,S,Nelson,22.07.2017,11.Şub,3046,4,1,2,652,158,1960,Moreland,-3.770.542,14.495.127,Northern Metropolitan,2606
Hadfield,99 Hilton St,3,h,550000,S,Eview,22.07.2017,11.Şub,3046,3,1,2,325,100,1950,Moreland,-3.770.325,14.494.757,Northern Metropolitan,2606
Hampton,15 David St,3,h,1930000,S,Buxton,22.07.2017,13.Ağu,3188,3,2,2,720,,,Bayside,-3.794.229,14.501.306,Southern Metropolitan,5454
Hampton,7 Exon St,3,t,1405000,S,Buxton,22.07.2017,13.Ağu,3188,3,2,2,220,139,2014,Bayside,-3.793.487,14.500.093,Southern Metropolitan,5454
Hawthorn,4/3 Kooyongkoot Rd,2,u,500000,VB,Kay,22.07.2017,5.Mar,3122,2,1,1,2338,,,Boroondara,-3.783.032,14.503.899,Southern Metropolitan,11308
Hawthorn East,11/36 Anderson Rd,2,u,520000,VB,Thomas,22.07.2017,6.Şub,3123,2,1,1,0,,,Boroondara,-3.784.139,14.505.045,Southern Metropolitan,6482
Heathmont,91 Campbell St,4,h,1270500,S,Philip,22.07.2017,21.Mar,3135,4,2,3,801,180,1957,Maroondah,-3.782.734,14.524.487,Eastern Metropolitan,3794
Heathmont,61 Canterbury Rd,3,h,751000,SP,Mandy,22.07.2017,21.Mar,3135,3,1,2,693,129,1950,Maroondah,-3.782.536,14.524.893,Eastern Metropolitan,3794
Heidelberg,15 Adamson St,3,h,1515000,SP,Miles,22.07.2017,8.Eyl,3084,3,1,3,827,,1950,Banyule,-3.774.776,14.506.217,Eastern Metropolitan,2890
Heidelberg West,26 Bardia St,2,h,735000,S,Harcourts,22.07.2017,8.Ağu,3081,2,1,4,600,,,Banyule,-3.774.798,14.503.765,Eastern Metropolitan,2674
Heidelberg West,254 Liberty Pde,4,h,590000,S,Haughton,22.07.2017,8.Ağu,3081,4,2,2,409,,,Banyule,-3.774.033,14.503.696,Eastern Metropolitan,2674
Highett,9 Barnet St,3,h,1460000,S,Whiting,22.07.2017,16,3190,3,2,2,725,,,Bayside,-3.795.008,14.503.203,Southern Metropolitan,4794
Highett,10 Haynes St,4,h,1535000,S,Thomson,22.07.2017,16,3190,4,2,2,719,719,1998,Bayside,-3.794.999,14.503.122,Southern Metropolitan,4794
Hillside,93 Saronvale Cr,4,h,700000,PI,Barry,22.07.2017,18,3037,4,2,4,788,236,1995,Melton,-3.768.974,14.475.225,Western Metropolitan,5556
Hoppers Crossing,46 Bourke Cr,3,h,520000,S,LJ,22.07.2017,18.Nis,3029,3,1,0,609,109,1986,Wyndham,-3.786.991,14.468.607,Western Metropolitan,13830
Hoppers Crossing,2 Burge Cr,4,h,650000,SP,Triwest,22.07.2017,18.Nis,3029,4,2,2,680,205,1985,Wyndham,-3.786.821,14.469.566,Western Metropolitan,13830
Hoppers Crossing,11 Dummett Av,4,h,576000,S,hockingstuart,22.07.2017,18.Nis,3029,4,2,1,570,,,Wyndham,-3.787.185,14.468.931,Western Metropolitan,13830
Hughesdale,3/9 Clapham Rd,2,u,472000,S,LITTLE,22.07.2017,12.Mar,3166,2,1,1,0,70,1970,Monash,-3.789.369,14.508.354,Southern Metropolitan,3145
Ivanhoe,4/75 Green St,2,t,880000,S,Miles,22.07.2017,7.Ağu,3079,2,1,2,229,113,2005,Banyule,-377.651,14.503.452,Eastern Metropolitan,5549
Ivanhoe,6/36 Livingstone St,4,t,985000,VB,Jellis,22.07.2017,7.Ağu,3079,4,3,2,181,154,2016,Banyule,-3.776.758,14.503.883,Eastern Metropolitan,5549
Jacana,12 Lorraine Cr,3,h,528000,SP,RW,22.07.2017,14,3047,3,1,3,588,92,1960,Hume,-3.768.306,14.490.928,Northern Metropolitan,851
Kealba,15 Bletchley Pl,4,h,590000,SP,Nelson,22.07.2017,14,3021,4,2,2,617,,,Brimbank,-377.364,14.482.556,Western Metropolitan,1202
Keilor East,3 Border Dr,3,h,918000,S,Nelson,22.07.2017,11.Tem,3033,3,2,2,669,166,2000,Moonee Valley,-3.773.936,14.485.874,Western Metropolitan,5629
Keilor East,28 Nyah St,3,t,777000,S,Brad,22.07.2017,11.Tem,3033,3,2,1,300,,1950,Moonee Valley,-3.773.421,14.486.832,Western Metropolitan,5629
Keilor East,23 Phillip Rd,4,h,880000,S,Barry,22.07.2017,11.Tem,3033,4,1,1,534,,,Moonee Valley,-3.774.807,14.486.927,Western Metropolitan,5629
Kew,38 Wiltshire Dr,2,u,591000,S,Nelson,22.07.2017,5.Nis,3101,2,1,2,0,90,1887,Boroondara,-3.779.413,14.502.382,Southern Metropolitan,10331
Kings Park,261 Taylors Rd,3,h,565000,S,Ray,22.07.2017,14,3021,3,2,3,543,106.9,1980,Brimbank,-3.772.765,14.478.107,Western Metropolitan,2878
Kurunjang,8 Carberry Dr,4,h,362000,SP,hockingstuart,22.07.2017,31.Tem,3337,4,2,2,685,141,1970,Melton,-3.767.277,14.459.643,Northern Victoria,3553
Kurunjang,44 Greenhills Dr,3,h,330000,SP,PRDNationwide,22.07.2017,31.Tem,3337,3,1,1,654,,,Melton,-3.767.195,1.445.788,Northern Victoria,3553
Lalor,60 Dickens St,3,h,798000,SA,Harcourts,22.07.2017,16.Mar,3075,3,1,2,806,,1964,Whittlesea,-3.766.871,145.01,Northern Metropolitan,8279
Lalor,69 Monash St,3,h,560000,S,Love,22.07.2017,16.Mar,3075,3,1,2,535,104,1970,Whittlesea,-376.615,14.502.761,Northern Metropolitan,8279
Langwarrin,17/165 North Rd,3,u,447000,S,hockingstuart,22.07.2017,41,3910,3,1,2,230,102,2002,Frankston,-3.816.404,14.518.781,Eastern Victoria,8743
Langwarrin,67 Union Rd,4,h,900000,S,HAR,22.07.2017,41,3910,4,2,6,2026,,,Frankston,-3.815.575,14.519.516,Eastern Victoria,8743
Maidstone,7 Churchill Av,3,h,681000,SP,Biggin,22.07.2017,6.Nis,3012,3,1,2,523,93.82,1950,Maribyrnong,-3.778.242,14.486.955,Western Metropolitan,3873
Maidstone,12 Inkerman St,3,h,1005000,S,Sweeney,22.07.2017,6.Nis,3012,3,1,5,653,109,1930,Maribyrnong,-3.778.639,14.488.214,Western Metropolitan,3873
Maidstone,18 Pullar St,2,h,468000,S,Burnham,22.07.2017,6.Nis,3012,2,1,2,312,89,1990,Maribyrnong,-3.778.353,14.487.233,Western Metropolitan,3873
Maidstone,33 Richelieu St,2,h,650000,S,Sweeney,22.07.2017,6.Nis,3012,2,1,2,249,,,Maribyrnong,-3.778.891,14.487.114,Western Metropolitan,3873
Malvern East,26 Millewa Av,3,h,1638000,S,Fletchers,22.07.2017,8.Nis,3145,3,1,1,697,,,Stonnington,-3.788.354,14.507.536,Southern Metropolitan,8801
Maribyrnong,7 Cavalry Cct,3,t,640000,S,Biggin,22.07.2017,4.Mar,3032,3,2,2,91,132,2000,Maribyrnong,-3.777.449,14.488.011,Western Metropolitan,4918
Maribyrnong,402/77 Village Wy,2,u,410000,VB,Raine,22.07.2017,4.Mar,3032,2,1,2,0,,,Maribyrnong,-3.777.117,14.488.041,Western Metropolitan,4918
Meadow Heights,1/2 Dakara Cl,3,u,420000,S,YPA,22.07.2017,17.Nis,3048,3,1,1,658,94,1990,Hume,-3.764.821,14.492.527,Northern Metropolitan,4704
Melton South,30 Bennett St,3,h,375000,S,Raine,22.07.2017,29.Ağu,3338,3,1,2,584,,1983,Melton,-3.771.211,14.457.704,Western Victoria,4718
Melton South,8 Charles Ct,3,h,326000,S,hockingstuart,22.07.2017,29.Ağu,3338,3,1,1,611,115,1985,Melton,-3.769.467,14.457.827,Western Victoria,4718
Melton South,6 Denny Pl,3,h,400000,SP,YPA,22.07.2017,29.Ağu,3338,3,2,2,800,,,Melton,-3.771.691,14.457.108,Western Victoria,4718
Melton South,39 First Av,3,h,412250,S,Ray,22.07.2017,29.Ağu,3338,3,1,2,592,,,Melton,-3.770.056,14.457.125,Western Victoria,4718
Melton West,33 Westmelton Dr,3,h,371500,S,Raine,22.07.2017,31.Tem,3337,3,2,0,582,,,Melton,-376.773,144.565,Northern Victoria,6065
Mill Park,4 Streeton Cct,3,h,725000,S,Ray,22.07.2017,17.Eyl,3082,3,2,2,602,129,1980,Whittlesea,-3.766.916,14.506.912,Northern Metropolitan,10529
Mitcham,11 Beaufort St,3,h,1101000,S,Ray,22.07.2017,17.Şub,3132,3,1,2,774,132.6,1950,Whitehorse,-3.780.588,1.451.981,Eastern Metropolitan,6871
Mitcham,1/17 Milne St,4,t,926000,S,Ray,22.07.2017,17.Şub,3132,4,3,2,374,170,2000,Whitehorse,-3.781.521,14.518.727,Eastern Metropolitan,6871
Moonee Ponds,16/122 Maribyrnong Rd,1,u,362000,S,Brad,22.07.2017,6.Şub,3039,1,1,1,0,55,2015,Moonee Valley,-3.777.149,14.491.552,Western Metropolitan,6232
Mordialloc,3/2 Woods Av,1,u,309000,S,Barry,22.07.2017,21.May,3195,1,1,1,57,42,1978,Kingston,-3.800.331,14.509.425,South-Eastern Metropolitan,3650
Mount Waverley,1 Therese Av,3,h,1267000,S,Ray,22.07.2017,14.Şub,3149,3,2,4,714,,,Monash,-3.789.289,14.511.501,Eastern Metropolitan,13366
Mount Waverley,4/254 Waverley Rd,2,u,611000,S,Win,22.07.2017,14.Şub,3149,2,1,1,161,82,1970,Monash,-378.837,14.511.526,Eastern Metropolitan,13366
Mount Waverley,4 William St,4,h,1750000,SP,Jellis,22.07.2017,14.Şub,3149,4,2,2,766,,,Monash,-3.788.043,14.513.062,Eastern Metropolitan,13366
Mulgrave,2 Kinkora Ct,3,h,755000,S,Ray,22.07.2017,18.Ağu,3170,3,2,2,197,132,2005,Monash,-3.792.285,14.518.549,South-Eastern Metropolitan,7113
Mulgrave,25 Morawa Dr,3,h,862000,S,Win,22.07.2017,18.Ağu,3170,3,2,2,246,3,2002,Monash,-3.792.829,14.519.647,South-Eastern Metropolitan,7113
Mulgrave,75 Wattle Gr,3,h,815500,S,Ray,22.07.2017,18.Ağu,3170,3,2,2,434,104,1960,Monash,-3.793.228,14.515.827,South-Eastern Metropolitan,7113
Newport,102 Market St,3,h,1100000,VB,Williams,22.07.2017,6.Şub,3015,3,2,3,449,154.3,1940,Hobsons Bay,-3.784.769,14.487.667,Western Metropolitan,5498
Niddrie,8 Goble St,4,h,1130000,SP,Nelson,22.07.2017,10.Nis,3042,4,2,2,650,163,1975,Moonee Valley,-3.773.435,1.448.768,Western Metropolitan,2291
Niddrie,64 Muriel St,4,h,1006000,S,Brad,22.07.2017,10.Nis,3042,4,2,1,270,178.74,2008,Moonee Valley,-3.774.266,14.488.577,Western Metropolitan,2291
Noble Park,2/21 Marna Ct,2,u,445000,S,iSell,22.07.2017,22.Tem,3174,2,1,3,197,82,1998,Greater Dandenong,-3.796.903,14.518.999,South-Eastern Metropolitan,11806
Noble Park,371 Princes Hwy,3,h,650000,SP,iSell,22.07.2017,22.Tem,3174,3,1,1,603,130,1970,Greater Dandenong,-3.796.318,14.518.962,South-Eastern Metropolitan,11806
North Melbourne,306/64 MacAulay Rd,2,u,465000,SP,Jellis,22.07.2017,1.Ağu,3051,2,1,1,0,53,2010,Melbourne,-3.779.831,14.494.261,Northern Metropolitan,6821
Northcote,19 Charles St,3,h,1290000,PI,McGrath,22.07.2017,5.Mar,3070,3,2,1,196,,1910,Darebin,-3.777.651,14.499.074,Northern Metropolitan,11364
Northcote,31 Gladstone Av,3,h,1335000,S,Nelson,22.07.2017,5.Mar,3070,3,1,1,390,112,1920,Darebin,-3.776.588,14.499.731,Northern Metropolitan,11364
Northcote,304/481 High St,1,u,352500,S,Ray,22.07.2017,5.Mar,3070,1,1,1,1279,,,Darebin,-377.662,14.499.907,Northern Metropolitan,11364
Northcote,8 Swift St,3,h,1875000,S,McGrath,22.07.2017,5.Mar,3070,3,1,2,771,,1950,Darebin,-3.776.631,14.501.699,Northern Metropolitan,11364
Oakleigh South,44 Golf Rd,4,h,1390000,S,Buxton,22.07.2017,15.May,3167,4,2,2,558,243,2010,Monash,-3.791.917,14.508.807,South-Eastern Metropolitan,3692
Pakenham,1 Loxton Wy,4,h,643500,S,C21,22.07.2017,47.3,3810,4,2,2,600,300,2010,Cardinia,-3.807.583,14.543.698,Eastern Victoria,17384
Pascoe Vale,16/43 Arndt Rd,2,u,541000,S,Nelson,22.07.2017,8.May,3044,2,1,1,133,,,Moreland,-3.772.136,14.492.932,Northern Metropolitan,7485
Pascoe Vale,1A Braeside St,2,t,510000,PI,Nelson,22.07.2017,8.May,3044,2,1,1,129,88.3,2012,Moreland,-3.771.865,14.495.018,Northern Metropolitan,7485
Pascoe Vale,3/25 Devon Rd,2,u,550000,SP,Rendina,22.07.2017,8.May,3044,2,1,1,164,80.7,2008,Moreland,-3.772.219,14.492.559,Northern Metropolitan,7485
Pascoe Vale,2/8 Stewart St,2,u,580000,S,Nelson,22.07.2017,8.May,3044,2,1,1,103,111,2010,Moreland,-3.772.773,14.492.628,Northern Metropolitan,7485
Pascoe Vale,1/18 Sylvan Gr,2,u,706000,S,Nelson,22.07.2017,8.May,3044,2,1,1,205,,1998,Moreland,-3.772.998,14.494.138,Northern Metropolitan,7485
Port Melbourne,5/109 Ross St,2,u,559000,S,hockingstuart,22.07.2017,3.May,3207,2,1,1,712,,1968,Port Phillip,-3.783.529,14.493.749,Southern Metropolitan,8648
Prahran,306/323 Dandenong Rd,2,u,570000,VB,Jellis,22.07.2017,4.Haz,3181,2,2,1,0,,,Stonnington,-3.785.973,14.500.925,Southern Metropolitan,7717
Preston,5/49 Austral Av,1,u,250000,PI,hockingstuart,22.07.2017,8.Nis,3072,1,1,1,631,34,1965,Darebin,-3.774.495,14.499.322,Northern Metropolitan,14577
Preston,1/70 Bruce St,1,u,392000,S,Harcourts,22.07.2017,8.Nis,3072,1,1,1,629,41,1965,Darebin,-3.774.144,14.499.326,Northern Metropolitan,14577
Preston,24 Dermot St,1,u,505000,SP,Woodards,22.07.2017,8.Nis,3072,1,1,1,102,43,2000,Darebin,-3.774.679,14.501.394,Northern Metropolitan,14577
Preston,27 Pender St,3,h,980000,S,Harrington,22.07.2017,8.Nis,3072,3,1,3,397,107,1925,Darebin,-3.773.724,14.500.984,Northern Metropolitan,14577
Reservoir,4/26 Acheron Av,2,u,495000,S,Ray,22.07.2017,12,3073,2,1,1,134,,2013,Darebin,-377.216,1.450.178,Northern Metropolitan,21650
Reservoir,9/23 Ashley St,2,h,320000,PI,Ray,22.07.2017,12,3073,2,1,1,89,65,1965,Darebin,-3.771.766,14.500.132,Northern Metropolitan,21650
Reservoir,1/3 Drysdale St,2,t,617500,SP,RW,22.07.2017,12,3073,2,2,1,0,114,2010,Darebin,-3.773.012,14.502.652,Northern Metropolitan,21650
Reservoir,11 Knox St,5,h,1282500,SA,Nelson,22.07.2017,12,3073,5,2,2,499,251,2015,Darebin,-3.772.556,14.499.021,Northern Metropolitan,21650
Reservoir,20 Massey Av,4,h,760500,S,Nelson,22.07.2017,12,3073,4,1,2,846,,,Darebin,-3.770.559,1.449.902,Northern Metropolitan,21650
Richmond,221/253 Bridge Rd,2,u,419000,S,Jellis,22.07.2017,2.Nis,3121,2,1,1,3512,51,2011,Yarra,-3.781.828,14.499.789,Northern Metropolitan,14949
Richmond,17 Dickmann St,3,h,1590000,S,Biggin,22.07.2017,2.Nis,3121,3,2,1,83,,,Yarra,-3.782.458,14.499.767,Northern Metropolitan,14949
Richmond,607/2 McGoun St,2,u,592000,SP,Biggin,22.07.2017,2.Nis,3121,2,2,2,2044,,,Yarra,-37.817,14.499.554,Northern Metropolitan,14949
Richmond,401/28 Tanner St,2,u,1667500,S,Jellis,22.07.2017,2.Nis,3121,2,2,2,92,141,1940,Yarra,-3.782.324,14.499.174,Northern Metropolitan,14949
Richmond,306/45 York St,2,u,685000,SP,Collins,22.07.2017,2.Nis,3121,2,2,1,0,77,2011,Yarra,-37.813,14.499.303,Northern Metropolitan,14949
Ringwood,26 Major St,3,h,882500,S,hockingstuart,22.07.2017,19.Eyl,3134,3,2,2,918,145,1975,Maroondah,-37.794,14.524.636,Eastern Metropolitan,7785
Ringwood,3 Sang Ct,3,h,910000,S,Philip,22.07.2017,19.Eyl,3134,3,2,2,651,162,1977,Maroondah,-3.779.638,14.524.268,Eastern Metropolitan,7785
Ringwood East,3A Homebush Ct,3,h,777000,S,Harcourts,22.07.2017,21.Mar,3135,3,2,2,502,,,Maroondah,-3.782.268,14.525.058,Eastern Metropolitan,4407
Roxburgh Park,4 Almands Av,3,h,510000,S,Jason,22.07.2017,20.Haz,3064,3,2,2,523,,2000,Hume,-3.763.528,14.493.117,Northern Metropolitan,5833
Sandringham,124 Abbott St,3,h,1651000,S,Buxton,22.07.2017,15.Şub,3191,3,2,1,390,125,1950,Bayside,-3.795.035,14.501.571,Southern Metropolitan,4497
Sandringham,5/273 Bluff Rd,2,u,770000,S,Buxton,22.07.2017,15.Şub,3191,2,1,1,208,,1970,Bayside,-3.795.265,14.502.045,Southern Metropolitan,4497
Scoresby,72 Arnold Dr,4,h,1040000,S,Purplebricks,22.07.2017,22.Şub,3179,4,2,2,1134,152,1970,Knox,-3.789.496,14.523.404,Eastern Metropolitan,2206
Scoresby,17 Walsh Av,4,h,1120000,S,Noel,22.07.2017,22.Şub,3179,4,2,2,960,179,1985,Knox,-3.788.992,14.522.123,Eastern Metropolitan,2206
Seddon,1/22 Vigo St,3,u,886000,S,Jas,22.07.2017,5.Oca,3011,3,2,2,0,,2005,Maribyrnong,-3.780.618,14.489.057,Western Metropolitan,2417
South Morang,15 Domain Tce,3,h,601000,S,Ray,22.07.2017,20.May,3752,3,2,2,454,,,Whittlesea,-3.763.556,14.506.679,Northern Metropolitan,7969
South Morang,37 Grange Dr,4,h,810000,S,RW,22.07.2017,20.May,3752,4,2,2,639,,,Whittlesea,-3.763.947,14.508.562,Northern Metropolitan,7969
South Morang,22 Strathoon Cr,5,h,945000,SA,Harcourts,22.07.2017,20.May,3752,5,3,4,700,,,Whittlesea,-3.762.166,14.506.747,Northern Metropolitan,7969
South Morang,102 Vincent Dr,3,h,500000,SA,Harcourts,22.07.2017,20.May,3752,3,2,2,330,118,2008,Whittlesea,-3.764.027,14.508.745,Northern Metropolitan,7969
South Yarra,6/57 Adams St,2,u,747500,S,hockingstuart,22.07.2017,2.Tem,3141,2,1,1,0,,,Melbourne,-3.783.564,14.497.729,Southern Metropolitan,14887
South Yarra,7/85 Caroline St,1,u,420000,S,hockingstuart,22.07.2017,2.Tem,3141,1,1,1,0,43,1960,Stonnington,-3.783.547,14.498.844,Southern Metropolitan,14887
South Yarra,804/2 Claremont St,2,u,460000,VB,Gary,22.07.2017,2.Tem,3141,2,2,0,0,63,2014,Stonnington,-3.783.863,14.499.379,Southern Metropolitan,14887
South Yarra,10/391 Toorak Rd,2,u,1340000,S,Marshall,22.07.2017,2.Tem,3141,2,2,2,0,133,1995,Stonnington,-3.784.018,14.500.265,Southern Metropolitan,14887
Springvale,1/2 Mary St,2,u,580000,S,iSell,22.07.2017,20.Ağu,3171,2,2,2,155,89.25,,Greater Dandenong,-3.794.302,14.515.478,South-Eastern Metropolitan,7412
Springvale South,5 Gwent St,3,h,700000,PI,iSell,22.07.2017,22.Şub,3172,3,1,2,638,105,1980,Greater Dandenong,-3.798.031,14.515.497,South-Eastern Metropolitan,4054
St Albans,76 East Esplanade,3,h,627000,PI,O'Brien,22.07.2017,14,3021,3,1,3,581,,,Brimbank,-3.773.348,14.479.564,Western Metropolitan,14042
St Kilda,8/240 Barkly St,1,u,360000,S,hockingstuart,22.07.2017,5,3182,1,1,1,0,49,1971,Port Phillip,-3.787.223,14.498.046,Southern Metropolitan,13240
St Kilda,7/59 Carlisle St,2,u,530000,SA,Woodards,22.07.2017,5,3182,2,1,0,0,,,Port Phillip,-3.786.756,14.498.303,Southern Metropolitan,13240
St Kilda,4/63 Carlisle St,2,u,533000,S,Ray,22.07.2017,5,3182,2,1,1,463,,1960,Port Phillip,-3.786.761,14.498.337,Southern Metropolitan,13240
St Kilda,55 Havelock St,3,h,1180000,PI,Greg,22.07.2017,5,3182,3,2,1,128,,,Port Phillip,-3.786.545,14.498.126,Southern Metropolitan,13240
Strathmore,10 Fenacre St,4,h,1220000,S,Nelson,22.07.2017,8.Şub,3041,4,1,2,750,185,1960,Moonee Valley,-3.773.051,14.491.731,Western Metropolitan,3284
Sunbury,315 Elizabeth Dr,3,h,500000,S,YPA,22.07.2017,31.Tem,3429,3,1,3,678,127,1975,Hume,-3.756.935,1.447.241,Western Metropolitan,14092
Sunbury,11 Gruner St,3,h,438000,S,YPA,22.07.2017,31.Tem,3429,3,1,4,606,96,1994,Hume,-3.757.532,14.471.058,Western Metropolitan,14092
Sunshine,24 Matthews St,3,h,910000,PI,Jas,22.07.2017,10.May,3020,3,1,3,703,,1950,Brimbank,-3.779.337,1.448.418,Western Metropolitan,3755
Sunshine North,95A Berkshire Rd,4,t,650000,SP,Sweeney,22.07.2017,10.May,3020,4,2,1,283,181.6,2005,Brimbank,-3.776.508,14.483.629,Western Metropolitan,4217
Sunshine North,46 Clayton St,3,h,595000,SA,GL,22.07.2017,10.May,3020,3,1,0,557,,,Brimbank,-3.776.812,14.482.528,Western Metropolitan,4217
Sunshine West,19 Estelle St,3,h,710000,VB,hockingstuart,22.07.2017,10.May,3020,3,1,2,697,,,Brimbank,-3.778.666,1.448.109,Western Metropolitan,6763
Sunshine West,9 Noble Ct,3,t,615000,PI,Barry,22.07.2017,10.May,3020,3,2,1,358,27,1999,Brimbank,-3.779.573,14.479.311,Western Metropolitan,6763
Sunshine West,34 Ralph St,4,h,859000,S,hockingstuart,22.07.2017,10.May,3020,4,2,2,699,,,Brimbank,-3.778.945,14.480.062,Western Metropolitan,6763
Surrey Hills,23 Bristol St,3,h,2225000,SA,Fletchers,22.07.2017,10.Şub,3127,3,1,2,829,,,Boroondara,-3.783.273,14.508.812,Southern Metropolitan,5457
Surrey Hills,15 Charles St,2,h,1950000,VB,Lindellas,22.07.2017,10.Şub,3127,2,1,1,858,,,Whitehorse,-3.782.559,14.511.236,Southern Metropolitan,5457
Surrey Hills,6 Durham Rd,4,h,2550000,VB,Marshall,22.07.2017,10.Şub,3127,4,2,2,861,,,Boroondara,-3.782.611,1.450.911,Southern Metropolitan,5457
Surrey Hills,1/24 Suffolk Rd,2,u,830000,SP,Noel,22.07.2017,10.Şub,3127,2,1,1,180,,,Boroondara,-3.782.794,14.509.332,Southern Metropolitan,5457
Sydenham,7 Argyll St,4,h,740000,S,Purplebricks,22.07.2017,18,3037,4,2,2,1017,156,2000,Brimbank,-3.769.106,14.475.854,Western Metropolitan,3640
Sydenham,44 Roseleigh Bvd,3,h,620000,S,Barry,22.07.2017,18,3037,3,2,2,360,,2000,Brimbank,-3.770.686,14.476.989,Western Metropolitan,3640
Tarneit,26 Bradman Dr,4,h,463500,S,hockingstuart,22.07.2017,18.Nis,3029,4,2,2,371,156,2006,Wyndham,-37.867,14.465.618,Western Metropolitan,10160
Tarneit,30 Cobram St,3,h,530000,S,hockingstuart,22.07.2017,18.Nis,3029,3,2,2,400,153,2009,Wyndham,-3.783.353,14.467.324,Western Metropolitan,10160
Tarneit,7 Vive St,3,h,446000,S,Sweeney,22.07.2017,18.Nis,3029,3,2,2,326,162,2012,Wyndham,-3.785.037,14.466.179,Western Metropolitan,10160
Taylors Hill,55 Bloomsbury Dr,3,h,520000,S,Barry,22.07.2017,18,3037,3,2,2,389,161,2005,Melton,-3.771.364,14.476.031,Western Metropolitan,4242
Taylors Hill,20 Hobart Wy,3,h,530000,SP,YPA,22.07.2017,18,3037,3,2,1,343,119,2011,Melton,-377.117,14.475.204,Western Metropolitan,4242
Taylors Hill,6 Hobart Wy,5,h,725500,S,Barry,22.07.2017,18,3037,5,3,2,450,260,2011,Melton,-3.771.152,14.475.283,Western Metropolitan,4242
